post_id,count_likes_post,count_views_post,share_likes_views_post,tfidf_mean,tfidf_max,tfidf_std,long_text,coun_word,unique_count_word,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
5785,26.0,288.0,0.09027777777777778,0.00019355532668600915,0.2988066634133065,0.0043876580917741465,1182,205,148,False,False,True,False,False,False
5786,23.0,281.0,0.08185053380782918,0.00015112712257726058,0.2984520999843386,0.0043893242973857835,606,110,85,False,False,True,False,False,False
5787,27.0,298.0,0.09060402684563758,0.00016953233204670333,0.22913515639352997,0.004388651955121356,752,140,105,False,False,True,False,False,False
5790,25.0,292.0,0.08561643835616438,0.00018562056568570542,0.2633850452731763,0.004388000934411273,955,168,119,False,False,True,False,False,False
5791,39.0,318.0,0.12264150943396226,0.00028161546354718467,0.3799659362608762,0.0043828871677800245,3806,640,368,False,False,True,False,False,False
5792,30.0,324.0,0.09259259259259259,0.00023735296146105755,0.3344908527048138,0.00438550689960526,2077,364,257,False,False,True,False,False,False
5793,30.0,302.0,0.09933774834437085,0.00021766862689702877,0.2632590222122912,0.004386527962257216,1500,260,175,False,False,True,False,False,False
5794,97.0,745.0,0.13020134228187918,0.00016295444540131467,0.20966947662997978,0.004388901120271865,614,120,93,False,False,True,False,False,False
5795,21.0,261.0,0.08045977011494253,0.0001837524249609525,0.16749976895744295,0.004388079561849428,809,151,119,False,False,True,False,False,False
5796,36.0,317.0,0.11356466876971609,0.00018024730019217198,0.42209411574047734,0.004388224937896088,1008,187,130,False,False,True,False,False,False
5797,22.0,299.0,0.07357859531772576,0.00014243214359372313,0.3183480514136253,0.00438961504909838,632,129,77,False,False,True,False,False,False
5798,140.0,783.0,0.17879948914431673,0.00033094020703246983,0.22281809701145283,0.004379438979386398,4569,798,466,False,False,True,False,False,False
5799,30.0,309.0,0.0970873786407767,0.00017728631043664267,0.25425725099101687,0.004388345560565102,864,144,110,False,False,True,False,False,False
5800,27.0,281.0,0.09608540925266904,0.0001868057756470727,0.30915871813060464,0.004387950637482671,1234,216,149,False,False,True,False,False,False
5801,24.0,302.0,0.07947019867549669,0.00023252766606213901,0.20123138222751508,0.004385765392644182,1681,301,201,False,False,True,False,False,False
5802,111.0,822.0,0.13503649635036497,0.00019489436982598235,0.290349276350786,0.004387598817053563,1369,241,155,False,False,True,False,False,False
5803,25.0,292.0,0.08561643835616438,0.00017593827772342468,0.20378166651894955,0.004388399812828293,857,140,110,False,False,True,False,False,False
5804,36.0,329.0,0.1094224924012158,0.00018469471139427048,0.31657914041754404,0.004388040001912319,929,166,129,False,False,True,False,False,False
5805,28.0,291.0,0.09621993127147767,0.00026036566258606444,0.3254953768629703,0.004384200829860079,2885,506,298,False,False,True,False,False,False
5806,104.0,748.0,0.13903743315508021,0.0002260829919127473,0.2782544446654121,0.004386102333002214,1797,333,214,False,False,True,False,False,False
5815,27.0,323.0,0.08359133126934984,0.0001876446247180311,0.33948389048492106,0.00438791484530114,1134,182,135,False,False,True,False,False,False
5807,101.0,751.0,0.13448735019973368,0.00021896292852656985,0.27148836473912885,0.004386463544899324,1949,324,205,False,False,True,False,False,False
5808,23.0,296.0,0.0777027027027027,0.00019371247089599415,0.48603081533973974,0.004387651156760193,1662,302,188,False,False,True,False,False,False
5809,28.0,326.0,0.08588957055214724,0.00015843899068092039,0.34394080288076107,0.004389066447552565,682,120,93,False,False,True,False,False,False
5810,32.0,301.0,0.10631229235880399,0.00013964053023796338,0.2864835691993849,0.004389704741450676,424,79,67,False,False,True,False,False,False
5811,39.0,334.0,0.11676646706586827,0.0001754430594366751,0.2781439094189922,0.004388419638969726,820,146,111,False,False,True,False,False,False
5812,112.0,802.0,0.1396508728179551,0.0003255696396312235,0.24023899896279646,0.004379841504501054,5253,905,473,False,False,True,False,False,False
5813,30.0,326.0,0.09202453987730061,0.00017348526088245596,0.1762595348097981,0.004388497471693044,719,139,102,False,False,True,False,False,False
5814,35.0,271.0,0.12915129151291513,0.00015602133944476042,0.4284155826240273,0.00438915305456959,1023,187,130,False,False,True,False,False,False
5817,118.0,759.0,0.155467720685112,0.00017968781572077127,0.2695798659240556,0.004388247883117041,917,181,125,False,False,True,False,False,False
5818,38.0,309.0,0.12297734627831715,0.0001248026749966173,0.28023477471931824,0.004390151647393671,384,68,55,False,False,True,False,False,False
5819,32.0,313.0,0.10223642172523961,0.0001365386599757895,0.37399777888970587,0.0043898023177737396,656,105,81,False,False,True,False,False,False
5820,29.0,325.0,0.08923076923076922,0.0001479182187575464,0.24895276587432985,0.00438943360758074,513,92,74,False,False,True,False,False,False
5821,30.0,338.0,0.08875739644970414,0.00029501694334047946,0.3086340360175567,0.004382005499533485,3145,496,329,False,False,True,False,False,False
5822,30.0,301.0,0.09966777408637874,0.00020010180029060118,0.34117686669365327,0.004387364409793212,1234,202,153,False,False,True,False,False,False
5823,30.0,277.0,0.10830324909747292,0.000189367314551696,0.3786653892567508,0.004387840837471109,1406,239,166,False,False,True,False,False,False
5824,28.0,311.0,0.09003215434083602,0.00030834946707680754,0.3544066381433401,0.004381087513500862,4952,845,476,False,False,True,False,False,False
5825,53.0,428.0,0.12383177570093458,0.00010823977931713515,0.40700676832610866,0.004390591229546776,272,47,43,False,False,True,False,False,False
5826,31.0,313.0,0.09904153354632587,0.00029408833630329735,0.25638239723371625,0.00438206791883125,3706,670,378,False,False,True,False,False,False
5827,30.0,304.0,0.09868421052631579,0.00026149061109571685,0.3705577805918231,0.004384133877416207,2144,392,254,False,False,True,False,False,False
5828,33.0,301.0,0.10963455149501661,0.00020475698180657392,0.2788229409853382,0.004387149618283054,1521,281,170,False,False,True,False,False,False
5829,29.0,333.0,0.08708708708708708,0.0003024274005826413,0.41483836658539786,0.004381500298091574,4321,754,453,False,False,True,False,False,False
5830,53.0,394.0,0.13451776649746192,0.00022950496941585033,0.3722038629563347,0.004385924607629857,1599,262,199,False,False,True,False,False,False
5831,22.0,274.0,0.08029197080291971,0.00017321780983479558,0.31520591831209815,0.0043885080363553755,810,138,103,False,False,True,False,False,False
5832,25.0,304.0,0.08223684210526316,0.0002551018795816437,0.20144172496958895,0.0043845102606600884,2078,365,240,False,False,True,False,False,False
5833,39.0,304.0,0.12828947368421054,0.00018915194377264598,0.4823532864567707,0.004387850126994624,2088,373,215,False,False,True,False,False,False
5834,114.0,752.0,0.15159574468085107,0.0002375487988488805,0.30509833258474806,0.004385496296083847,2110,375,237,False,False,True,False,False,False
5835,30.0,295.0,0.1016949152542373,0.00016075252807326085,0.3923095827219128,0.004388982321622831,716,127,102,False,False,True,False,False,False
5836,26.0,309.0,0.08414239482200647,0.00027637397276351585,0.3087376296485517,0.004383220804611448,2895,494,316,False,False,True,False,False,False
5837,21.0,312.0,0.0673076923076923,0.00022865986138946028,0.4189557408347631,0.004385968748473822,2298,379,252,False,False,True,False,False,False
5838,22.0,291.0,0.07560137457044673,0.00018335096921709442,0.24292309586341612,0.004388096354558186,929,177,125,False,False,True,False,False,False
5839,29.0,292.0,0.09931506849315068,0.00022162723301242363,0.2916006277426751,0.0043863297373073675,2625,492,247,False,False,True,False,False,False
5840,28.0,334.0,0.08383233532934131,0.00021124570239544575,0.2056825029164846,0.0043868419675227805,1300,220,157,False,False,True,False,False,False
5841,29.0,329.0,0.08814589665653495,9.074180070807943e-05,0.6197843202651208,0.004390987715811094,292,48,40,False,False,True,False,False,False
5842,29.0,283.0,0.10247349823321555,0.00024749801138920866,0.35087970187226253,0.004384946057725009,2592,508,274,False,False,True,False,False,False
5843,24.0,319.0,0.07523510971786834,0.00022817736555850099,0.3849297391540707,0.004385993876494411,1831,305,206,False,False,True,False,False,False
5844,29.0,315.0,0.09206349206349207,0.00018373342257111612,0.24712412456070487,0.004388080357540183,976,177,126,False,False,True,False,False,False
5845,29.0,319.0,0.09090909090909091,0.00020180119074561008,0.44594313099526595,0.004387286573066924,2536,452,241,False,False,True,False,False,False
5846,34.0,293.0,0.11604095563139932,0.00019054770444276798,0.3149501292255662,0.004387789735975421,1608,299,182,False,False,True,False,False,False
5847,22.0,300.0,0.07333333333333333,0.00023964002580224896,0.22560927350400004,0.0043853825206968166,1612,299,204,False,False,True,False,False,False
5848,25.0,297.0,0.08417508417508418,0.00012716097622657852,0.679265036541338,0.004390083971967366,2008,366,192,False,False,True,False,False,False
5849,18.0,311.0,0.05787781350482315,9.475708119202936e-05,0.4256007667693607,0.004390902901495732,191,40,33,False,False,True,False,False,False
5850,37.0,289.0,0.12802768166089964,0.0001643463278933002,0.21640528453890792,0.004388849220388833,631,111,90,False,False,True,False,False,False
5852,114.0,731.0,0.15595075239398085,0.0002037027487480575,0.43222172047118496,0.004387198694491985,1797,348,210,False,False,True,False,False,False
6091,32.0,296.0,0.10810810810810811,0.00013438407265444418,0.48337022258058143,0.00438986880394124,661,108,78,False,False,True,False,False,False
5853,30.0,298.0,0.10067114093959731,0.0001972839653487947,0.3113139460597984,0.0043874920207125105,1596,299,176,False,False,True,False,False,False
5854,119.0,752.0,0.15824468085106383,0.00014618224293818478,0.23190402899395665,0.004389491764048457,543,98,73,False,False,True,False,False,False
5856,29.0,311.0,0.0932475884244373,0.00016923997687157488,0.3808869685434753,0.004388663238963339,887,140,103,False,False,True,False,False,False
5857,31.0,331.0,0.09365558912386707,0.00022591120271683125,0.30026630686582806,0.00438611118455594,1923,357,223,False,False,True,False,False,False
5858,20.0,301.0,0.0664451827242525,0.00020714582488471348,0.30179700312355273,0.004387037474427646,1376,229,158,False,False,True,False,False,False
5860,34.0,313.0,0.10862619808306709,0.00028389567375960095,0.32791062768609625,0.004382740060877475,3839,684,391,False,False,True,False,False,False
5861,34.0,347.0,0.09798270893371758,0.0001552053481204009,0.39483236608037325,0.004389181984688549,973,178,111,False,False,True,False,False,False
5862,29.0,290.0,0.1,0.0002863632704869854,0.21587198686005132,0.004382579522623143,2479,414,294,False,False,True,False,False,False
5863,92.0,763.0,0.12057667103538663,0.00012231769705218077,0.2915040241376884,0.004390221586183041,338,64,55,False,False,True,False,False,False
5866,20.0,266.0,0.07518796992481203,0.00019882353754336403,0.32568276503842997,0.00438742252304453,1254,226,150,False,False,True,False,False,False
5867,32.0,292.0,0.1095890410958904,0.0001397234732666165,0.31349555419415803,0.0043897021021725375,510,90,80,False,False,True,False,False,False
5868,31.0,312.0,0.09935897435897435,0.00024279485316900748,0.23032183856370594,0.004385208986362488,1888,291,216,False,False,True,False,False,False
5869,30.0,292.0,0.10273972602739725,0.00012315179444918797,0.2982959552504781,0.004390198267769193,357,61,55,False,False,True,False,False,False
5870,25.0,303.0,0.08250825082508251,0.00020306285752893239,0.1864102967798512,0.004387228358621406,1094,174,131,False,False,True,False,False,False
5872,26.0,314.0,0.08280254777070063,0.00020407706299425743,0.4187922331598197,0.004387181298642596,1454,254,168,False,False,True,False,False,False
5874,36.0,319.0,0.11285266457680251,0.000168517012129684,0.3995236259745764,0.004388691059008662,872,155,104,False,False,True,False,False,False
5875,32.0,315.0,0.10158730158730159,0.0002225790137014868,0.2690332122858128,0.004386281543341622,1577,259,178,False,False,True,False,False,False
5876,34.0,350.0,0.09714285714285714,0.00016289359430973389,0.31688272736126144,0.004388903379174863,717,131,94,False,False,True,False,False,False
5877,28.0,312.0,0.08974358974358974,0.00028810964045901426,0.34193022405598483,0.004382465063166421,3595,614,384,False,False,True,False,False,False
5878,109.0,766.0,0.1422976501305483,0.00015970719582966808,0.2723358917991541,0.0043890204837070314,670,123,106,False,False,True,False,False,False
5879,114.0,806.0,0.141439205955335,0.00015567347507682589,0.3732989575098099,0.004389165406310998,753,126,92,False,False,True,False,False,False
5880,27.0,312.0,0.08653846153846154,0.00018056193967309043,0.26554009642675297,0.00438821200271149,1059,193,134,False,False,True,False,False,False
5881,131.0,812.0,0.16133004926108374,0.00014843514260013793,0.36939353432951105,0.0043894161574451985,603,109,87,False,False,True,False,False,False
5882,25.0,264.0,0.0946969696969697,9.920809872907959e-05,0.3393782671420004,0.004390804590043406,251,42,35,False,False,True,False,False,False
5883,98.0,780.0,0.12564102564102564,0.0001486313591556156,0.2279296281799251,0.004389409517677205,483,93,74,False,False,True,False,False,False
5884,29.0,308.0,0.09415584415584416,0.00016846894382784445,0.5595387208616923,0.004388692904472264,1270,230,146,False,False,True,False,False,False
5885,30.0,319.0,0.09404388714733543,0.00023505399185888646,0.338411789332199,0.004385630720399391,1975,324,209,False,False,True,False,False,False
5886,33.0,316.0,0.10443037974683544,0.0002101900546662322,0.2848899094806655,0.0043868926742877,1689,309,189,False,False,True,False,False,False
5887,100.0,733.0,0.1364256480218281,0.00016764865693855182,0.27122202613957935,0.004388724316088489,786,139,101,False,False,True,False,False,False
5888,117.0,808.0,0.1448019801980198,0.000310310220269353,0.3565172245443842,0.004380949070920147,4993,857,472,False,False,True,False,False,False
5889,127.0,757.0,0.16776750330250992,0.00027137588218158974,0.36309157533740116,0.004383533087062291,2786,472,307,False,False,True,False,False,False
5890,22.0,300.0,0.07333333333333333,0.0001451394966265604,0.34268620132955024,0.004389526366399759,670,124,93,False,False,True,False,False,False
5891,124.0,752.0,0.16489361702127658,0.00022325855364617065,0.32202875868151626,0.004386247007753156,1727,304,198,False,False,True,False,False,False
5892,26.0,325.0,0.08,0.00014520196318445078,0.3768553421120723,0.004389524300500802,653,127,85,False,False,True,False,False,False
5895,22.0,287.0,0.07665505226480836,0.00023458682612626202,0.4662314225015718,0.00438565573384502,1937,383,240,False,False,True,False,False,False
